id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
fb614925-164a-4679-aff0-ed3d24a0d7a7,"A powerful typhoon hit southern areas of South Korea, killing at least 42 people and forcing thousands to flee, authorities said yesterday.","A typhoon packing record strength winds slammed into South Korea killing at least 48 people and forcing about 25,000 to flee from their homes, authorities said on Saturday.","[5, 7, 18, 25, 29, 30, 30, 21]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","[29, 29, 18, 18, 18, 18, 5, 5, 29, 29, 29, 29, 29, 30, 29, 29, 29, 7, 7, 29, 29, 25, 25, 25, 29, 29, 29, 30, 30, 29]","['A', 'powerful', 'typhoon', 'hit', 'southern', 'areas', 'of', 'South', 'Korea', ',', 'killing', 'at', 'least', '42', 'people', 'and', 'forcing', 'thousands', 'to', 'flee', ',', 'authorities', 'said', 'yesterday', '.']","['A', 'typhoon', 'packing', 'record', 'strength', 'winds', 'slammed', 'into', 'South', 'Korea', 'killing', 'at', 'least', '48', 'people', 'and', 'forcing', 'about', '25,000', 'to', 'flee', 'from', 'their', 'homes', ',', 'authorities', 'said', 'on', 'Saturday', '.\n']"
5fce8aea-2590-4a68-be14-e94d474c9f36,"Dick is going to be there as long as Dick wants to be there,"" Reuters reports Langone as saying.","""Dick is going to be there as long as Dick wants to be there.""","[25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 0, 25, 25, 25, 25, 25, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Dick', 'is', 'going', 'to', 'be', 'there', 'as', 'long', 'as', 'Dick', 'wants', 'to', 'be', 'there', ',', ""''"", 'Reuters', 'reports', 'Langone', 'as', 'saying', '.']","['``', 'Dick', 'is', 'going', 'to', 'be', 'there', 'as', 'long', 'as', 'Dick', 'wants', 'to', 'be', 'there', '.', ""''\n""]"
6ab34d84-0379-4348-977e-3cb3d2ccd21a,The horrific nature of the attacks is often fueled by a mix of tribal hatreds and a desire to spread terror in the region.,The attacks are often fuelled by a mix of tribal hatreds and a desire to spread terror in the region.,"[11, 29]","[11, 11, 11, 11, 11, 11, 0, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[11, 11, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['The', 'horrific', 'nature', 'of', 'the', 'attacks', 'is', 'often', 'fueled', 'by', 'a', 'mix', 'of', 'tribal', 'hatreds', 'and', 'a', 'desire', 'to', 'spread', 'terror', 'in', 'the', 'region', '.']","['The', 'attacks', 'are', 'often', 'fuelled', 'by', 'a', 'mix', 'of', 'tribal', 'hatreds', 'and', 'a', 'desire', 'to', 'spread', 'terror', 'in', 'the', 'region', '.\n']"
3858d08f-aba9-4a0a-947f-c7c944cc69c0,Peterson has been charged with two counts of murder in the deaths of his wife and son.,"Peterson, 31, is now charged with murder in the deaths of his 27-year-old wife and their unborn son.","[11, 1, 25, 25, 25, 25, 25, 29]","[25, 1, 1, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 11, 25]","[0, 25, 25, 25, 1, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 11, 0]","['Peterson', 'has', 'been', 'charged', 'with', 'two', 'counts', 'of', 'murder', 'in', 'the', 'deaths', 'of', 'his', 'wife', 'and', 'son', '.']","['Peterson', ',', '31', ',', 'is', 'now', 'charged', 'with', 'murder', 'in', 'the', 'deaths', 'of', 'his', '27-year-old', 'wife', 'and', 'their', 'unborn', 'son', '.\n']"
35a273e6-6b32-4498-8014-c70b57da41d4,Moseley and a senior aide delivered their summary assessments to about 300 American and allied military officers on Thursday.,General Moseley and a senior aide presented their assessments at an internal briefing for American and allied military officers at Nellis Air Force Base in Nevada on Thursday.,"[5, 25, 25, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 5, 25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 0, 0, 0, 0, 0, 5, 0, 0, 25, 25, 25, 25, 25, 0, 0, 0, 0, 0, 25, 25, 25, 25, 25, 25, 25, 0, 0, 0]","['Moseley', 'and', 'a', 'senior', 'aide', 'delivered', 'their', 'summary', 'assessments', 'to', 'about', '300', 'American', 'and', 'allied', 'military', 'officers', 'on', 'Thursday', '.']","['General', 'Moseley', 'and', 'a', 'senior', 'aide', 'presented', 'their', 'assessments', 'at', 'an', 'internal', 'briefing', 'for', 'American', 'and', 'allied', 'military', 'officers', 'at', 'Nellis', 'Air', 'Force', 'Base', 'in', 'Nevada', 'on', 'Thursday', '.\n']"
d0db9092-d5a4-4b1e-a7b1-9eaf55175543,"""Beginning; early stages; not life-threatening; treatable,"" he said at a news conference at the Capitol.","Beginning, early stages, not life threatening, treatable, Bruno told a state Capitol news conference.","[6, 5, 11, 25, 29, 21, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 6, 5, 25, 11, 11, 11, 11, 11, 11, 29]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29, 6, 5, 11, 11, 11, 11, 11, 25]","['``', 'Beginning', ';', 'early', 'stages', ';', 'not', 'life-threatening', ';', 'treatable', ',', ""''"", 'he', 'said', 'at', 'a', 'news', 'conference', 'at', 'the', 'Capitol', '.']","['Beginning', ',', 'early', 'stages', ',', 'not', 'life', 'threatening', ',', 'treatable', ',', 'Bruno', 'told', 'a', 'state', 'Capitol', 'news', 'conference', '.\n']"
b21b576d-cde7-4a7f-b5b3-baddb4891ceb,"A month ago, the Commerce Department estimated that GDP had grown at a 7.2 percent rate in the third quarter.","A month ago, the Commerce Department said GDP grew at a 7.2 percent rate.","[6, 1, 24, 25, 29]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 25, 25, 25, 25, 24]","[25, 25, 25, 25, 25, 25, 25, 24, 25, 24, 25, 25, 25, 25, 25, 25]","['A', 'month', 'ago', ',', 'the', 'Commerce', 'Department', 'estimated', 'that', 'GDP', 'had', 'grown', 'at', 'a', '7.2', 'percent', 'rate', 'in', 'the', 'third', 'quarter', '.']","['A', 'month', 'ago', ',', 'the', 'Commerce', 'Department', 'said', 'GDP', 'grew', 'at', 'a', '7.2', 'percent', 'rate', '.\n']"
e0b8f27e-c0d5-405f-bfea-62fb1236a7bf,"That's one reason why I'm running to be president,"" he told a rally in New Hampshire.","""That's one reason why I'm running to be president of the United States.""","[25, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['That', ""'s"", 'one', 'reason', 'why', 'I', ""'m"", 'running', 'to', 'be', 'president', ',', ""''"", 'he', 'told', 'a', 'rally', 'in', 'New', 'Hampshire', '.']","['``', 'That', ""'s"", 'one', 'reason', 'why', 'I', ""'m"", 'running', 'to', 'be', 'president', 'of', 'the', 'United', 'States', '.', ""''\n""]"
24686655-d448-47b0-a060-f6c73cdab106,"Called ""Taxpayers Against the Recall,"" it was to be launched Wednesday afternoon outside a Sacramento fire station.","The new effort, Taxpayers Against the Recall, will be formally launched today outside a Sacramento fire station.","[6, 1, 18, 25, 25, 29, 30, 21]","[18, 30, 30, 30, 30, 30, 30, 30, 18, 18, 18, 18, 18, 29, 25, 25, 25, 25, 25, 25, 25]","[18, 18, 18, 18, 30, 30, 30, 30, 18, 18, 18, 25, 18, 29, 25, 25, 25, 25, 25, 25]","['Called', '``', 'Taxpayers', 'Against', 'the', 'Recall', ',', ""''"", 'it', 'was', 'to', 'be', 'launched', 'Wednesday', 'afternoon', 'outside', 'a', 'Sacramento', 'fire', 'station', '.']","['The', 'new', 'effort', ',', 'Taxpayers', 'Against', 'the', 'Recall', ',', 'will', 'be', 'formally', 'launched', 'today', 'outside', 'a', 'Sacramento', 'fire', 'station', '.\n']"
38184467-47b4-4f31-a199-68689215ffc3,"The 39-year-old Luster initially gave police a false name, but later revealed his true identity.",Barrera said Luster gave police a false name immediately after his arrest Wednesday but later revealed his true identity.,"[6, 26, 25, 25, 25, 29, 21]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 26, 26, 26, 26, 25, 25, 25, 25, 25, 25, 25, 25]","['The', '39-year-old', 'Luster', 'initially', 'gave', 'police', 'a', 'false', 'name', ',', 'but', 'later', 'revealed', 'his', 'true', 'identity', '.']","['Barrera', 'said', 'Luster', 'gave', 'police', 'a', 'false', 'name', 'immediately', 'after', 'his', 'arrest', 'Wednesday', 'but', 'later', 'revealed', 'his', 'true', 'identity', '.\n']"
8b6e2f54-c285-4d7c-8cd4-822f76c5f608,"A nationally board certified teacher with a master's degree, Kelley, in his 30th year teaching, makes $65,000.","A nationally board-certified teacher with a master's degree, Kelley makes $65,000 in his 30th year.","[4, 26, 25, 29]","[0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 26, 26, 26, 25, 26, 0, 0, 0, 0]","[25, 25, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 26, 26, 26, 25]","['A', 'nationally', 'board', 'certified', 'teacher', 'with', 'a', 'master', ""'s"", 'degree', ',', 'Kelley', ',', 'in', 'his', '30th', 'year', 'teaching', ',', 'makes', '$', '65,000', '.']","['A', 'nationally', 'board-certified', 'teacher', 'with', 'a', 'master', ""'s"", 'degree', ',', 'Kelley', 'makes', '$', '65,000', 'in', 'his', '30th', 'year', '.\n']"
37a7ad9d-1bdf-4221-ab82-7d4221ffd5fa,The results were released at Tuesday's meeting in Seattle of the American Thoracic Society and will be published in Thursday's New England Journal of Medicine.,The study results were released at a meeting in Seattle of the American Thoracic Society and also will be published in tomorrow's issue of The New England Journal of Medicine.,"[6, 25, 25, 25, 25, 29, 30]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 6, 6, 6, 6, 25]","[0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 25, 25, 6, 6, 6, 6, 6, 6, 0]","['The', 'results', 'were', 'released', 'at', 'Tuesday', ""'s"", 'meeting', 'in', 'Seattle', 'of', 'the', 'American', 'Thoracic', 'Society', 'and', 'will', 'be', 'published', 'in', 'Thursday', ""'s"", 'New', 'England', 'Journal', 'of', 'Medicine', '.']","['The', 'study', 'results', 'were', 'released', 'at', 'a', 'meeting', 'in', 'Seattle', 'of', 'the', 'American', 'Thoracic', 'Society', 'and', 'also', 'will', 'be', 'published', 'in', 'tomorrow', ""'s"", 'issue', 'of', 'The', 'New', 'England', 'Journal', 'of', 'Medicine', '.\n']"
f6ccc0f2-ead6-4c96-ae4e-59768833f48c,"The single currency rose as far as 135.13 yen , matching a record high hit shortly after the euro's launch in January 1999.","The single currency rose as far as 135.26 yen , its highest level since the introduction of the single currency in January 1999.","[6, 6, 6, 11, 18, 25, 25, 29, 30, 28]","[29, 29, 29, 29, 29, 29, 29, 18, 29, 29, 18, 18, 18, 18, 25, 25, 18, 18, 18, 18, 18, 29, 29, 29, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 29, 29, 29, 18, 18, 18, 18, 18, 18, 18, 25, 25, 25, 25]","['The', 'single', 'currency', 'rose', 'as', 'far', 'as', '135.13', 'yen', ',', 'matching', 'a', 'record', 'high', 'hit', 'shortly', 'after', 'the', 'euro', ""'s"", 'launch', 'in', 'January', '1999', '.']","['The', 'single', 'currency', 'rose', 'as', 'far', 'as', '135.26', 'yen', ',', 'its', 'highest', 'level', 'since', 'the', 'introduction', 'of', 'the', 'single', 'currency', 'in', 'January', '1999', '.\n']"
caba3009-c953-4061-b3ed-eb1ec0ddf8bd,"They calculate that one-third of those taking the drug would gain an average of 11 years of life, free of cardiovascular disease.","Still, the scientists said, a third of those taking it would benefit, gaining an average of 11 years free of cardiovascular disease.","[6, 6, 6, 6, 24, 25, 25, 29, 22]","[6, 6, 0, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25]","[25, 25, 6, 6, 6, 0, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25]","['They', 'calculate', 'that', 'one-third', 'of', 'those', 'taking', 'the', 'drug', 'would', 'gain', 'an', 'average', 'of', '11', 'years', 'of', 'life', ',', 'free', 'of', 'cardiovascular', 'disease', '.']","['Still', ',', 'the', 'scientists', 'said', ',', 'a', 'third', 'of', 'those', 'taking', 'it', 'would', 'benefit', ',', 'gaining', 'an', 'average', 'of', '11', 'years', 'free', 'of', 'cardiovascular', 'disease', '.\n']"
594eb405-450c-474c-8529-945dae156502,"Once identified, remains of terrorists are immediately removed from the so-called memorial park, a temporary refrigerated storage facility on Manhattan.","Once identified, terrorist remains are immediately removed from the so-called memorial park, a temporary refrigerated storage facility on Manhattan where the unidentified remains are stored.","[11, 25, 29]","[25, 25, 25, 11, 11, 11, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[0, 0, 0, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 25, 25, 25, 25, 0]","['Once', 'identified', ',', 'remains', 'of', 'terrorists', 'are', 'immediately', 'removed', 'from', 'the', 'so-called', 'memorial', 'park', ',', 'a', 'temporary', 'refrigerated', 'storage', 'facility', 'on', 'Manhattan', '.']","['Once', 'identified', ',', 'terrorist', 'remains', 'are', 'immediately', 'removed', 'from', 'the', 'so-called', 'memorial', 'park', ',', 'a', 'temporary', 'refrigerated', 'storage', 'facility', 'on', 'Manhattan', 'where', 'the', 'unidentified', 'remains', 'are', 'stored', '.\n']"
e9fed938-d099-4787-845f-e44c7a9a29e7,"Judge Leroy Millette Jr. can reduce the punishment to life in prison without parole when Muhammad is formally sentenced Feb. 12, but Virginia judges rarely take such action.","Though the judge can reduce the punishment to life in prison without parole, experts say Virginia judges rarely take that opportunity.","[7, 5, 6, 18, 25, 25]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 25, 25, 25, 25, 25, 25, 25, 18, 18, 18, 18, 18, 18, 18, 18, 0]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 25, 25, 18, 18, 18, 18, 18, 18, 0]","['Judge', 'Leroy', 'Millette', 'Jr.', 'can', 'reduce', 'the', 'punishment', 'to', 'life', 'in', 'prison', 'without', 'parole', 'when', 'Muhammad', 'is', 'formally', 'sentenced', 'Feb.', '12', ',', 'but', 'Virginia', 'judges', 'rarely', 'take', 'such', 'action', '.']","['Though', 'the', 'judge', 'can', 'reduce', 'the', 'punishment', 'to', 'life', 'in', 'prison', 'without', 'parole', ',', 'experts', 'say', 'Virginia', 'judges', 'rarely', 'take', 'that', 'opportunity', '.\n']"
f6d8287f-9815-4ba4-a4cb-970b11dadb5b,"In Virginia, Mr. Kilgore, a Republican, accused the court of undermining ""Virginia's right to pass legislation that reflects the views and values of our citizens.""","The Virginia attorney-general, Jerry Kilgore, accused the Supreme Court of undermining ""Virginia's right to pass legislation that reflects the views and values of our citizens"".","[25, 25, 25, 29, 6, 7, 8, 25]","[25, 25, 25, 29, 29, 7, 7, 7, 7, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 6, 6, 0, 25, 25, 25, 7, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['In', 'Virginia', ',', 'Mr.', 'Kilgore', ',', 'a', 'Republican', ',', 'accused', 'the', 'court', 'of', 'undermining', '``', 'Virginia', ""'s"", 'right', 'to', 'pass', 'legislation', 'that', 'reflects', 'the', 'views', 'and', 'values', 'of', 'our', 'citizens', '.', ""''""]","['The', 'Virginia', 'attorney-general', ',', 'Jerry', 'Kilgore', ',', 'accused', 'the', 'Supreme', 'Court', 'of', 'undermining', '``', 'Virginia', ""'s"", 'right', 'to', 'pass', 'legislation', 'that', 'reflects', 'the', 'views', 'and', 'values', 'of', 'our', 'citizens', ""''"", '.\n']"
cb61173c-1ab5-46a6-84e8-34fb8331d62d,"The top speed of Ethernet could hit 40G bps (bits per second) within the next two years, a senior Cisco Systems Inc. executive said Wednesday.","The top speed of Ethernet could hit 40G bit/sec within the next two years, a senior Cisco executive said Wednesday.","[4, 6, 25, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 4, 25, 25, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 4, 25, 25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25]","['The', 'top', 'speed', 'of', 'Ethernet', 'could', 'hit', '40G', 'bps', '(', 'bits', 'per', 'second', ')', 'within', 'the', 'next', 'two', 'years', ',', 'a', 'senior', 'Cisco', 'Systems', 'Inc.', 'executive', 'said', 'Wednesday', '.']","['The', 'top', 'speed', 'of', 'Ethernet', 'could', 'hit', '40G', 'bit/sec', 'within', 'the', 'next', 'two', 'years', ',', 'a', 'senior', 'Cisco', 'executive', 'said', 'Wednesday', '.\n']"
3652bfa9-7181-488c-a96a-47193cc7b357,"Where long-lines used to catch 10 fish per 100 hooks in past decades, they are now lucky to catch one, the study found.","""Whereas long lines used to catch 10 fish per 100 hooks, now they are lucky to catch one,"" Myers said.","[4, 6, 26, 25, 29, 30, 21]","[6, 4, 29, 29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 29, 29, 29, 26, 29, 29, 29, 29, 29, 30, 30, 30, 29]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","['Where', 'long-lines', 'used', 'to', 'catch', '10', 'fish', 'per', '100', 'hooks', 'in', 'past', 'decades', ',', 'they', 'are', 'now', 'lucky', 'to', 'catch', 'one', ',', 'the', 'study', 'found', '.']","['``', 'Whereas', 'long', 'lines', 'used', 'to', 'catch', '10', 'fish', 'per', '100', 'hooks', ',', 'now', 'they', 'are', 'lucky', 'to', 'catch', 'one', ',', ""''"", 'Myers', 'said', '.\n']"
ad6dc870-1b99-415b-8415-ec238252c65a,If achieved it would represent an increase of 10 per cent from the same quarter a year ago.,"That would represent an increase of some 10 per cent from the year before, it added.","[6, 5, 25, 25, 25, 29]","[25, 25, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 25, 0, 0, 5, 0]","[6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 5, 25, 25, 25, 25]","['If', 'achieved', 'it', 'would', 'represent', 'an', 'increase', 'of', '10', 'per', 'cent', 'from', 'the', 'same', 'quarter', 'a', 'year', 'ago', '.']","['That', 'would', 'represent', 'an', 'increase', 'of', 'some', '10', 'per', 'cent', 'from', 'the', 'year', 'before', ',', 'it', 'added', '.\n']"
2f097cd4-63bb-4d17-a243-4946fef0aecb,"Smith found the cigarette tax falls on the tobacco consumer, not the tribe, meaning the tribe is simply an agent for collecting a tax.","Smith ruled that the state's tax falls on the tobacco consumer, not the tribe, making the tribe simply an agent for collecting the tax.","[6, 6, 5, 24, 25, 25, 29]","[25, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 24, 25, 25, 24, 25, 25, 25, 25, 25, 24, 25, 25]","[25, 24, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 24, 25, 25, 25, 25, 25, 25, 25, 24, 25, 25]","['Smith', 'found', 'the', 'cigarette', 'tax', 'falls', 'on', 'the', 'tobacco', 'consumer', ',', 'not', 'the', 'tribe', ',', 'meaning', 'the', 'tribe', 'is', 'simply', 'an', 'agent', 'for', 'collecting', 'a', 'tax', '.']","['Smith', 'ruled', 'that', 'the', 'state', ""'s"", 'tax', 'falls', 'on', 'the', 'tobacco', 'consumer', ',', 'not', 'the', 'tribe', ',', 'making', 'the', 'tribe', 'simply', 'an', 'agent', 'for', 'collecting', 'the', 'tax', '.\n']"
3083e7c7-f4a2-4e0e-b402-efad9638a506,"Writing in the journal Geophysical Research Letters, Vincent’s team said all of the fresh water poured out of the 20 mile (30 km) long Disraeli Fjord.","Writing in the journal Geophysical Research Letters, Vincent's team said all of the fresh water poured out of the 20-mile-long Disraeli Fjord.","[4, 25, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 25, 25, 25, 25, 4, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4, 25, 25, 25]","['Writing', 'in', 'the', 'journal', 'Geophysical', 'Research', 'Letters', ',', 'Vincent’s', 'team', 'said', 'all', 'of', 'the', 'fresh', 'water', 'poured', 'out', 'of', 'the', '20', 'mile', '(', '30', 'km', ')', 'long', 'Disraeli', 'Fjord', '.']","['Writing', 'in', 'the', 'journal', 'Geophysical', 'Research', 'Letters', ',', 'Vincent', ""'s"", 'team', 'said', 'all', 'of', 'the', 'fresh', 'water', 'poured', 'out', 'of', 'the', '20-mile-long', 'Disraeli', 'Fjord', '.\n']"
99c6af22-776d-493b-9bf7-fd55d8b42d83,"Lee said Brianna had dragged food, toys and other things into the bedroom.","Lee, 33, said the girl had dragged the food, toys and other things into her mother's bedroom.","[6, 11, 25, 25, 29]","[25, 25, 6, 25, 25, 11, 25, 25, 25, 25, 25, 25, 0, 25, 25]","[0, 25, 25, 25, 0, 6, 6, 0, 0, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Lee', 'said', 'Brianna', 'had', 'dragged', 'food', ',', 'toys', 'and', 'other', 'things', 'into', 'the', 'bedroom', '.']","['Lee', ',', '33', ',', 'said', 'the', 'girl', 'had', 'dragged', 'the', 'food', ',', 'toys', 'and', 'other', 'things', 'into', 'her', 'mother', ""'s"", 'bedroom', '.\n']"
64e1db54-54cf-48f3-9e7b-641eb75d3f9a,"They suspect the same anarchist group that claimed responsibility for the Dec. 21 explosions near his house, according to Italian news agency ANSA.","Italian police investigating the Prodi bomb suspect an anarchist group that claimed responsibility for Dec. 21 explosions near his house, according to Italian news agency ANSA.","[6, 6, 11, 29]","[6, 29, 6, 6, 29, 29, 29, 29, 29, 29, 11, 11, 11, 11, 11, 11, 11, 29, 29, 29, 29, 29, 29, 29, 29]","[6, 6, 6, 6, 6, 6, 29, 6, 29, 29, 29, 29, 29, 29, 11, 11, 11, 11, 11, 11, 29, 29, 29, 29, 29, 29, 29, 29]","['They', 'suspect', 'the', 'same', 'anarchist', 'group', 'that', 'claimed', 'responsibility', 'for', 'the', 'Dec.', '21', 'explosions', 'near', 'his', 'house', ',', 'according', 'to', 'Italian', 'news', 'agency', 'ANSA', '.']","['Italian', 'police', 'investigating', 'the', 'Prodi', 'bomb', 'suspect', 'an', 'anarchist', 'group', 'that', 'claimed', 'responsibility', 'for', 'Dec.', '21', 'explosions', 'near', 'his', 'house', ',', 'according', 'to', 'Italian', 'news', 'agency', 'ANSA', '.\n']"
