id,sentence1,sentence2,similarity
41802894-e569-47bd-95f4-2fc197645fcc,Children jumping on a trampoline.,A man is sledding on an orange slide.,0.0
dd57133a-dfad-42d0-bffb-47fce883a4bd,the united states dismissed the action as nuclear blackmail.,the united states said it would stand up to nuclear blackmail and has ruled out negotiations.,2.2
9f62c478-92b4-4d7d-ab53-a86890b12c64,South Korea Says North Fired Missiles,North Korea launches short-range missiles,2.2
866ee2a9-c94a-4c59-930f-0f43d72b29e6,Oscar Pistorius sentenced to 5 years in prison,'Bookkeeper of Auschwitz' Sentenced to Four Years in Prison,0.0
e538f92f-26fa-4184-b966-16c5a6306a3e,"In midafternoon trading, the Nasdaq composite index was up 8.34, or 0.5 percent, to 1,790.47.","The Nasdaq Composite Index .IXIC dipped 8.59 points, or 0.48 percent, to 1,773.54.",1.6
f38aaa8f-f1ab-494d-b359-094877460fe0,PG&E Corp. shares were up 39 cents or 2.6 percent at $15.59 on the New York Stock Exchange on Tuesday.,PG&E's shares gained 24 cents to $15.44 during Tuesday's trading on the New York Stock Exchange.,2.2
a98b5f78-af47-44e7-b324-6bdb2cd256f8,Eurozone jobless hits fresh record high,EU jobless hits fresh record,4.4
0b0cc6d8-3c19-4636-9450-2f601e3b54d7,"The Institute for Supply Management's index of nonmanufacturing activity rose unexpectedly in April, reports said.",The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March.,3.4
9d8813be-c031-4eaf-b51e-8ee87da7d634,A turtle walks over the ground.,A large turtle crawls in the grass.,3.75
75260599-6150-4163-a95d-000b56501ed3,Coronation Street's Bill Roache Arrested,Coronation Street stars hail 'amazing' new set,1.2
8330139d-ef12-477a-8da5-a32a7e5ead62,"Hovan did not speak, but his lawyer, John Speranza, said his client ""did not wake up that day"" intending to hurt anyone.","Hovan ""did not wake up that day"" intending to hurt anyone, defense attorney John Speranza said.",4.5
89424721-3730-4986-b55f-c0d7d8008f95,"Civilian, defector killed in Syria, says NGO",Syria gunmen kill three Syrian officers: NGO,1.0
f14c02f4-8a70-4ab7-a380-16f4208fc762,A man puts seasoning in a bowl of water.,The man added seasoning to water in a bowl.,5.0
ef5cbc09-86f8-4b88-82a7-75b55184fc84,Gunmen Surround Libya's Foreign Ministry To Push Demands,Gunmen surround Libyan foreign ministry to push demands,5.0
968b00a1-4517-4a80-9b5d-dd22095ae325,A boy in red jumping into a sandbox.,A dog swimming in a pond,0.0
8f430e82-41b3-4408-940f-bf90e74a9192,Russian plane reportedly crashes in Egypt,Pilot killed as US jet crashes in England,2.0
e7d1c027-3b76-4b1d-9d64-8b812c5818a4,Australia to scrap soaring national debt ceiling,Australian PM insists no argument with Indonesia,0.0
ebfe3f84-781b-44b7-8c3f-68ed5f5461dc,A car backs out of a space.,A car is taking reverse.,2.4
1354b81e-01a5-49b4-bd50-9a3949dde0a1,You seem to think that poor people are not responsible for their actions.,People are responsible for their actions.,1.6
c00a068b-04df-4aea-b0fe-6042ec43ea3c,A little boy clowns with a colander on his head.,A boy with a metal colander on his head.,4.2
4bf16c90-173e-461a-b700-b3148d56ed37,"Dotson, 21, was arrested and charged on July 21 after reportedly telling authorities he shot Dennehy after Dennehy tried to shoot him.","Dotson was arrested July 21 after telling FBI agents he shot Dennehy when Dennehy tried to shoot him, according to the arrest warrant affidavit.",4.25
86b63c6c-3f71-4a0f-b9a9-be15ec25321d,Asian markets hit 3-wk high on hopes of US debt deal,Asian stocks hit three-week highs on hopes of U.S. debt deal,4.8
c3a105fe-dd4f-473d-81ce-29b0d9c7363d,Mali due to vote for president,Mali Counts Votes After Presidential Runoff,2.2
fbe7260d-8c40-44fe-934c-362c40f51e91,"Evolution is not an opinion, not a belief.","Atomic theory is not an opinion, not a belief.",1.6
19acea96-86c0-45bd-8fd4-09086550bb9c,A man is fishing in the river.,A man is singing while walking down the sidewalk.,0.8
d595b457-d5c6-4f03-8187-063903f169db,Bomber strikes near Pakistan army HQ,Bombing Outside Restaurant in Pakistan Wounds 15,3.0
4e1c9926-f465-469d-81fe-537f2dd13347,A red and white plane flying on a sunny day.,Red and white plane flying through the air.,4.2
14479dc3-1786-4888-b591-7e6431b756c5,U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.,"U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.",3.6
58c42522-d95d-418d-bf31-f64b967860cf,Iran ends cooperation agreement with Pakistan,"Iran, Tajikistan sign cooperation agreement",2.0
17f5f8be-986b-4883-9ba8-ff2f40f8252b,"Breathe In, Breathe Out, Move On.","buwhahahaha Breathe In, Breathe Out, Move On.",4.4
c48b6b0e-7ab4-4fd8-b9a5-c804e30393ed,A black dog is jumping out of water.,A black dog is shaking off water.,3.0
0432bb8d-53ae-4906-abeb-60329bdd013b,Cubs outfielder Sammy Sosa was suspended for eight games by major league baseball Friday for using a corked bat.,"Sammy Sosa was suspended for eight games by major league baseball Friday for using a corked bat, and he immediately appealed the decision.",3.2
2cbc8e0e-5c14-4b38-b15c-cf93e9c01b04,Suicide bomber kills 23 Iraqi army recruits,Suicide bomber kills 13 Iraqi army recruits in Baghdad,2.4
2c857c58-69d7-4653-ac6c-f0f21b2e9341,The Infestation posts.,The mosquitoes posts.,1.8
8f5434f4-8c16-4f8e-af80-2b43ec8592c7,A man is preparing a snake for cooking.,The man is dropping sliced cucumbers into water.,1.0
11a39b49-81c9-481a-9523-b79b5750fbe3,You are on the right path.,You are right on the mark.,4.0
3cc32cb2-ac7c-44fe-957f-5c7efde06da4,Australian PM says 'Very confident' signals are from black box,Australian PM confident sounds are from Flight 370,4.0
bc90055a-1af6-42b2-86b4-0df8357f1dae,The dog is running through a field.,A dog runs through a field.,4.8
7164a2ca-b842-4b36-b1e1-609845918a3e,Jeremy Hunt distances himself from adviser who 'overstepped the mark',Jeremy Hunt clings on as SpAd quits over News Corp emails,2.0
ce1ee5c4-e290-47b5-bb1a-4b340e59c05b,Denver shooting: Police to detonate devices in suspect's home,Police to detonate devices in Colorado shooting suspect's home,4.6
276fc69a-aa03-4f3e-b7f0-bc057cdf7eff,A black and brown dog is chewing on a large stick.,A black and white dog playing in the sand.,1.8
781b3858-c373-4534-a856-b150b306abcc,chinese foreign ministry spokeswoman jiang yu stated that cyber hacking is a global issue.,chinese foreign ministry spokesman qin gang was asked to respond to cheney's speech on china's military development.,2.2
3306643c-2bbd-4090-9d74-a8b029ba94fe,Men are playing soccer.,Two teams play soccer.,3.0
676864a1-301d-48dd-92f9-0bbc50620159,The commission estimated California lost $937 million to corporate tax shelters in 2001.,California's lost tax revenue was mostly due to international corporate tax shelters.,2.8
b50f4153-f449-48a2-9e12-03334e2fb060,Kardashian Divorce Ready for Trial,Hard-hit hotels ready for price war,0.0
a541b78c-413a-427e-8843-b1265629ba15,I've had this same problem.,I had this problem before.,4.0
9897055e-fc71-4411-bd71-1728112a9eba,A man is rowing a boat.,A man is shooting off a gun.,0.85
22518f1e-c100-4902-8b8d-37bbaf2e5fc4,A man breaks cinder blocks on another man.,A woman breaks an egg into a pan.,0.8
91d2d02a-5061-434f-bdc4-8041f95f6834,illegal arms trafficking increases in kenya due to easy availability and neighboring conflicts.,illegal arms trafficking has increased in kenya and raised concern about security.,3.2
43d760f6-5679-4bfd-846f-97bf56a80c8b,Apple buying security firm AuthenTec for $356 million,News Summary: Apple buying AuthenTec for $356M,4.4
baf7271c-b1b6-4ac2-a4da-6b0f7cc410a0,Zombies parading around eating brains.,The zombies are eating flesh together.,3.4
1821ba2b-e347-4ec0-b252-cfbe5134fd1b,Honduran ambassador to Colombia sacked after wild party,Honduras ambassador resigns after alleged embassy orgy,3.6
2fe43f66-000a-40db-bad2-6ce7590559b0,U.N. Security Council calls for humanitarian ceasefire in Gaza,U.N. Security Council Calls for Unconditional Cease-Fire in Gaza,4.8
613fd27c-e7b2-4cf7-9e00-8ae13f904264,Cambodian opposition leader Sam Rainsy returns to stir up election,Cambodia opposition head turns to parliament in poll bid,3.0
353a1a9a-08e4-496a-8259-d48eb70acf2a,A man dries his hands.,A woman fixes her hair.,0.25
a7145305-4006-4078-8c52-1b7d63356101,Three sheep on a dirt road viewed from a passenger vehicle.,Three sheep on a dirt road shot from a car.,2.2
8deda625-cfb3-459f-85cd-799460085961,A woman is smoking.,A woman is making some food.,0.8
534c987b-5d0a-4530-a1fd-3610702c2405,Hotly contested legislation that would change the state's takeover law and help a Michigan-based development company fend off a takeover cleared the state Senate on Thursday.,Legislation that would change state takeover law and help Bloomfield Hills-based Taubman Centers Inc. fend off a $1-billion takeover won committee approval Tuesday.,2.75
cf9e7322-ddc5-45e6-b15b-4dcf89ea8390,Workers killed in India building collapse,76 killed in Bangladesh building collapse,3.0
ee0c87ee-7a9c-4b99-ae93-3d7f9dd1c85b,A dog is opening a fridge.,A dog closes a refrigerator door.,1.75
5c391e10-ef84-4967-be74-637ef5bba7d0,Markets Live: Waiting for China data,Markets Live: China drags,2.0
93ce7318-f89d-4524-8328-e61fd032c82f,"Tropical Storm Isaac drenches Haiti, swipes Cuba",Tropical Storm Isaac threatens dam,1.4
8feeb685-8d66-4f82-87d0-6b975bdd0c17,"According to SunnComm's Peter Jacobs, ""MediaMax performs exactly as 'advertised' to the companies who purchased it.","""MediaMax performs EXACTLY as ""advertised"" to the companies who purchased it,"" Jacobs said in the statement.",4.222
0febfa11-78eb-4046-b922-319f99ac5c9c,to repeat: They are NOT as sovereign as they were before.,They are NOT as sovereign as they were before.,4.5
f431e968-66f0-4106-85bc-c1d66d9442da,"Another big gainer was Rambus Inc. (nasdaq: RMBS - news - people), which shot 32 percent higher.","Rambus Inc. (nasdaq: RMBS - news - people) shot up 38 percent, making it the biggest percentage gainer on the Nasdaq.",3.0
b8e5d5e6-91b5-4543-b698-b437b6c263b4,"From Broadway comedies like ""The Seven Year Itch"" (1952), ""Will Success Spoil Rock Hunter?""","Playwright George Axelrod, who anticipated the sexual revolution with The Seven Year Itch and Will Success Spoil Rock Hunter?",2.0
0aea5676-ec29-481f-8fa5-44a232bf5286,"If I'm angry, it will show up in one of those scans..","If I'm hyper active, it will show up in one of those scans..",3.2
262725c3-4c40-45ae-bad4-6fb6b577b4eb,A man is playing a guitar.,A man is playing a trumpet.,1.714
74f2f588-e8d9-4b5b-8419-328a6f2b7cad,6 czech hospital employees are charged with human organ trafficking.,the accused will be charged with international drug trafficking.,0.8
f23e8f18-7210-4678-bd8a-8d8108a1ad97,iran lies on a major drug route between afghanistan and europe and the persian gulf states.,"iran lies on a major drug trafficking route between afghanistan and europe, as well as the persian gulf states.",4.8
d2cc60bf-3e39-4e70-b7c0-699394fbc00b,"Of 24 million phoned-in votes, 50.28 percent were for Studdard, putting him 130,000 votes ahead of Aiken.","Of the 24 million phone votes cast, Studdard was only 130,000 votes ahead of Aiken.",3.4
6f54a75b-ef23-43c6-a24a-9c4fbc86084b,A man is picking up a tree.,A man is carrying a tree.,3.8
d59cd52d-a6e1-41ed-b428-722a8dd61f96,French parliament backs reform of law on prostitution,Russian parliament to consider ban on U.S. adoptions,0.8
0cbc7684-4e1c-4743-b1a3-55c2ce9a3f06,Someone is mixing a liquid.,A man is playing a guitar.,0.0
d378f35c-229c-4530-ae17-200e96ebf4fd,A woman is putting her baby in a waste bin.,The woman is poking holes in the potato.,0.0
9fd65559-7831-411a-88e5-f9b71ee54253,Prince Philip hospitalised in London,"Britain's Prince Philip hospitalised, to miss jubilee",3.6
4f8cf8d1-bb53-4b19-890e-1c5d32071dc6,Chicago teacher strike nears end with 'framework' agreement in place,"General strike ends: Histadrut, Treasury reach agreement",0.8
52443a55-b156-4d8a-8c67-60b5f1c4845a,"Last year, Cuban officials said none of nearly two dozen nominated Cuban musicians received U.S. visas on time to attend the Grammys in Los Angeles.",Cuban officials said that last year none of about two dozen nominated Cuban musicians received U.S. visas in time to attend the Latin Grammys.,3.8
69dc9850-8ea3-4f52-94a1-cd313fe21eb5,Google invests $200 million in Texas wind farm,Google invests 200 million USD in Texas wind farm project,5.0
8b7c870e-9c0a-42b9-bcd7-2847ccbb7427,The man set up his camera to take sunset pictures at the beach.,A man is taking pictures of a lake.,2.2
298dbf39-106f-4a97-bc93-0c1b0bea8eef,Obama to refocus on economy in State of the Union,Factbox: What to look for in Obama's State of the Union speech,2.2
5fc727c0-e16b-4cd4-a8d6-6963a4ee23f8,Extremists claim responsibility for Niger attacks,Greek militant group claims responsibility for Golden Dawn killings,1.4
ca642816-51f0-4f09-a5c5-ccdee6ccfc39,Sail boat sailing on the water.,Sailboat sailing on a cloudy day.,3.4
f5b524ff-403b-4aa7-86bc-849a54c8873c,Black and white dog running through water.,A black and white dog is running through grass.,2.6
6e5896a2-0dfe-40de-9f6c-81741afae906,A man is scalling a sheer rock face with a rope support.,A young man is doing a ski jump with a purple board.,0.4
fb8e264c-7935-4614-aa6e-22bb7d5d2d79,Yorkshire soldier killed in Afghan bomb blast,Soldier killed in Afghanistan blast,3.6
5e962b4c-cc9e-4816-b136-6a955992a7c9,China to resume US investment talks,China and Taiwan hold historic talks,0.8
3010d59d-1fb8-43d8-b25a-6b6aff305b32,China's yuan weakens to 6.2767 against USD Thursday,China yuan weakens to 6.1818 against USD Tuesday,2.0
b2178f4a-5860-4e06-96a4-b0d02716f538,A baby elephant is eating.,A baby elephant eats a sapling.,3.615
054277a8-aeb1-4bf7-9a39-5ca62bd63dfd,A monkey is karate kicking a person.,A monkey pratices martial arts.,2.5
f84d3324-3bc9-4150-af62-0aad0ccde63d,Qaida leader calls for kidnap of Westerners in Egypt,Al-Qaida Leader Urges Kidnapping of Westerners,3.6
b842deef-3ba0-4ccc-9ba6-7f844b574a13,A red bird is perched in a tree.,A small red and grey bird perched in a tree.,3.2
79b184a8-b727-4762-bd62-3b90dfaa860f,Black and white cows grazing in a pen.,Two black and white cows drinking out of a pond.,1.6
d2bc696e-614d-47e2-9014-1425cc11d4ff,The man is kissing and hugging the woman.,A man is hugging and kissing a woman.,5.0
9a762957-2415-4c49-b912-8e014aa38db8,A kitchen sink and countertop with bowls on shelves.,A small kitchen with items stacked on the shelves and on the counter.,3.8
74cf2370-cdec-4e77-9572-953dcfb0bb10,A line of scooters are parking in the middle of a street.,A line of motor bikes are parked in the middle of a street.,4.4
bddfc749-1c15-4819-92e3-829c8396e934,Two dogs are running through a grassy area.,Two dogs running through a grassy field.,4.8
